# JMH version: 1.19
# VM version: JDK 15, VM 15+36-Ubuntu-1
# VM invoker: /usr/lib/jvm/java-15-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkForwardedMethods

# Run progress: 0.00% complete, ETA 01:33:20
# Fork: 1 of 10
# Warmup Iteration   1: 0.132 ops/ns
# Warmup Iteration   2: 0.133 ops/ns
# Warmup Iteration   3: 0.164 ops/ns
# Warmup Iteration   4: 0.163 ops/ns
# Warmup Iteration   5: 0.164 ops/ns
# Warmup Iteration   6: 0.164 ops/ns
# Warmup Iteration   7: 0.163 ops/ns
# Warmup Iteration   8: 0.163 ops/ns
# Warmup Iteration   9: 0.163 ops/ns
# Warmup Iteration  10: 0.162 ops/ns
# Warmup Iteration  11: 0.161 ops/ns
# Warmup Iteration  12: 0.164 ops/ns
# Warmup Iteration  13: 0.163 ops/ns
# Warmup Iteration  14: 0.162 ops/ns
# Warmup Iteration  15: 0.164 ops/ns
# Warmup Iteration  16: 0.164 ops/ns
# Warmup Iteration  17: 0.164 ops/ns
# Warmup Iteration  18: 0.158 ops/ns
# Warmup Iteration  19: 0.159 ops/ns
# Warmup Iteration  20: 0.160 ops/ns
                 benchmarkTemporaryPlayerFactor·p1.00:   8656.000 ns/op

Iteration  10: 32.748 ±(99.9%) 1.224 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  310.378 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 2752.546 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8368.000 ns/op

Iteration  11: 40.049 ±(99.9%) 18.265 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  731.350 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 10243.752 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   219904.000 ns/op

Iteration  12: 41.479 ±(99.9%) 14.585 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  410.590 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 26469.738 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   135680.000 ns/op

Iteration  13: 77.066 ±(99.9%) 100.521 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  596.520 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 51370.906 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   606208.000 ns/op

Iteration  14: 36.032 ±(99.9%) 4.857 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  731.863 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 5371.350 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   53312.000 ns/op

Iteration  15: 34.224 ±(99.9%) 2.358 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  831.103 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 6756.281 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9168.000 ns/op

Iteration  16: 33.658 ±(99.9%) 2.613 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  544.790 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7258.141 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8576.000 ns/op

Iteration  17: 32.728 ±(99.9%) 2.152 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  400.043 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7868.118 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8624.000 ns/op

Iteration  18: 47.202 ±(99.9%) 20.256 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  450.794 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 61666.739 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   83456.000 ns/op

Iteration  19: 33.271 ±(99.9%) 1.262 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  254.312 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 5450.464 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8624.000 ns/op

Iteration  20: 33.320 ±(99.9%) 3.308 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  435.302 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 9380.490 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   13360.000 ns/op


# Run progress: 94.29% complete, ETA 00:05:25
# Fork: 3 of 10
# Warmup Iteration   1: 66.011 ±(99.9%) 28.095 ns/op
# Warmup Iteration   2: 29.473 ±(99.9%) 3.245 ns/op
# Warmup Iteration   3: 30.403 ±(99.9%) 2.469 ns/op
# Warmup Iteration   4: 31.374 ±(99.9%) 2.177 ns/op
# Warmup Iteration   5: 31.440 ±(99.9%) 1.991 ns/op
# Warmup Iteration   6: 31.052 ±(99.9%) 1.476 ns/op
# Warmup Iteration   7: 35.161 ±(99.9%) 11.257 ns/op
# Warmup Iteration   8: 32.486 ±(99.9%) 1.804 ns/op
# Warmup Iteration   9: 32.388 ±(99.9%) 1.813 ns/op
# Warmup Iteration  10: 32.902 ±(99.9%) 2.537 ns/op
# Warmup Iteration  11: 34.038 ±(99.9%) 2.765 ns/op
# Warmup Iteration  12: 32.722 ±(99.9%) 2.568 ns/op
# Warmup Iteration  13: 32.886 ±(99.9%) 2.405 ns/op
# Warmup Iteration  14: 33.015 ±(99.9%) 2.118 ns/op
# Warmup Iteration  15: 32.567 ±(99.9%) 1.733 ns/op
# Warmup Iteration  16: 32.746 ±(99.9%) 1.837 ns/op
# Warmup Iteration  17: 32.802 ±(99.9%) 1.978 ns/op
# Warmup Iteration  18: 32.909 ±(99.9%) 2.417 ns/op
# Warmup Iteration  19: 33.134 ±(99.9%) 1.990 ns/op
# Warmup Iteration  20: 33.105 ±(99.9%) 2.166 ns/op
Iteration   1: 34.618 ±(99.9%) 3.868 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   61.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  371.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 10947.200 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   18496.000 ns/op

Iteration   2: 33.201 ±(99.9%) 2.657 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  365.442 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8679.158 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8784.000 ns/op

Iteration   3: 31.333 ±(99.9%) 1.316 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  321.760 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 4380.421 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   6656.000 ns/op

Iteration   4: 31.468 ±(99.9%) 0.590 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  289.640 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 1393.779 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   2936.000 ns/op

Iteration   5: 32.940 ±(99.9%) 4.849 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   57.480 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  324.720 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 5975.616 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   33664.000 ns/op

Iteration   6: 32.399 ±(99.9%) 2.135 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  377.035 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7511.868 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9104.000 ns/op

Iteration   7: 31.812 ±(99.9%) 1.907 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  331.459 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7571.363 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   7848.000 ns/op

Iteration   8: 31.977 ±(99.9%) 1.325 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  349.010 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 3889.037 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   6632.000 ns/op

Iteration   9: 33.151 ±(99.9%) 2.831 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  364.640 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8597.824 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   10128.000 ns/op

Iteration  10: 34.613 ±(99.9%) 2.131 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  356.140 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 6765.318 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9024.000 ns/op

Iteration  11: 31.911 ±(99.9%) 2.229 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  367.678 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8061.634 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   10144.000 ns/op

Iteration  12: 33.729 ±(99.9%) 3.259 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  389.570 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8414.170 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   16640.000 ns/op

Iteration  13: 30.889 ±(99.9%) 1.614 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  294.033 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 5230.354 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8272.000 ns/op

Iteration  14: 34.695 ±(99.9%) 4.012 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  362.270 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 11575.042 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   18752.000 ns/op

Iteration  15: 32.799 ±(99.9%) 2.274 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  350.660 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7926.608 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9344.000 ns/op

Iteration  16: 33.005 ±(99.9%) 2.362 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   61.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  360.668 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8384.019 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8864.000 ns/op

Iteration  17: 31.910 ±(99.9%) 2.074 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  326.542 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7283.779 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8064.000 ns/op

Iteration  18: 33.407 ±(99.9%) 2.986 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  360.004 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8982.618 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   10752.000 ns/op

Iteration  19: 32.875 ±(99.9%) 2.321 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  394.970 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 8159.960 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9856.000 ns/op

Iteration  20: 34.771 ±(99.9%) 3.528 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   60.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  471.550 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 9277.824 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   12192.000 ns/op


# Run progress: 95.00% complete, ETA 00:04:44
# Fork: 4 of 10
# Warmup Iteration   1: 48.105 ±(99.9%) 18.091 ns/op
# Warmup Iteration   2: 28.933 ±(99.9%) 2.567 ns/op
# Warmup Iteration   3: 30.603 ±(99.9%) 2.532 ns/op
# Warmup Iteration   4: 34.498 ±(99.9%) 0.837 ns/op
# Warmup Iteration   5: 39.169 ±(99.9%) 2.234 ns/op
# Warmup Iteration   6: 34.156 ±(99.9%) 1.302 ns/op
# Warmup Iteration   7: 32.104 ±(99.9%) 2.218 ns/op
# Warmup Iteration   8: 33.697 ±(99.9%) 2.290 ns/op
# Warmup Iteration   9: 35.650 ±(99.9%) 1.888 ns/op
# Warmup Iteration  10: 35.512 ±(99.9%) 2.811 ns/op
# Warmup Iteration  11: 33.682 ±(99.9%) 2.717 ns/op
# Warmup Iteration  12: 35.142 ±(99.9%) 1.373 ns/op
# Warmup Iteration  13: 33.262 ±(99.9%) 1.358 ns/op
# Warmup Iteration  14: 34.873 ±(99.9%) 0.532 ns/op
# Warmup Iteration  15: 34.043 ±(99.9%) 1.563 ns/op
# Warmup Iteration  16: 33.301 ±(99.9%) 3.255 ns/op
# Warmup Iteration  17: 34.324 ±(99.9%) 2.150 ns/op
# Warmup Iteration  18: 34.018 ±(99.9%) 1.268 ns/op
# Warmup Iteration  19: 33.735 ±(99.9%) 1.546 ns/op
# Warmup Iteration  20: 33.920 ±(99.9%) 1.629 ns/op
Iteration   1: 35.458 ±(99.9%) 3.626 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  457.730 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 10768.085 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   11200.000 ns/op

Iteration   2: 35.196 ±(99.9%) 1.563 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  310.957 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 6683.787 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   8672.000 ns/op

Iteration   3: 33.753 ±(99.9%) 1.556 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  271.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7829.237 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   9376.000 ns/op

Iteration   4: 34.267 ±(99.9%) 2.953 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  368.623 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7980.328 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   12272.000 ns/op

Iteration   5: 34.043 ±(99.9%) 1.685 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   41.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   51.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  290.470 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 7134.768 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   10448.000 ns/op

Iteration   6: 34.243 ±(99.9%) 3.138 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.95:   40.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.99:   50.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.999:  418.490 ns/op
                 benchmarkTemporaryPlayerFactor·p0.9999: 9141.966 ns/op
                 benchmarkTemporaryPlayerFactor·p1.00:   11840.000 ns/op

Iteration   7: 34.221 ±(99.9%) 1.674 ns/op
                 benchmarkTemporaryPlayerFactor·p0.00:   20.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.50:   30.000 ns/op
                 benchmarkTemporaryPlayerFactor·p0.90:   40.000 ns/op
